videoId,channel,authorID,commentID,publishedAt,isReply,cleaned_comment,comment_length,cluster_label,umap_embedding,cluster_topic
HyzGkEV3p2g,NewYorkTimes,609,7466,11/4/24 18:28,FALSE,trump and maga,3,17,"[5.915493011474609, 10.262428283691406, 0.08836313337087631, 11.320658683776855, 10.451888084411621]",Democracy
HyzGkEV3p2g,NewYorkTimes,6423,2826,11/4/24 18:27,FALSE,bro i know people personaly that are crossing the border as we speak how can you have an invisible border,20,75,"[6.978063583374023, 11.360495567321777, -0.9860523343086243, 13.738012313842773, 7.003159999847412]",Immigration
HyzGkEV3p2g,NewYorkTimes,3464,4995,11/4/24 20:33,TRUE,ikr there is no issue at the border,8,75,"[6.999869346618652, 11.531018257141113, -0.9635252356529236, 13.784529685974121, 7.084165573120117]",Immigration
HyzGkEV3p2g,NewYorkTimes,3464,2233,11/4/24 20:34,TRUE,america is built on immigration,5,80,"[7.613176345825195, 11.772749900817871, -0.43311887979507446, 13.402597427368164, 6.915799617767334]",Immigration
HyzGkEV3p2g,NewYorkTimes,579,4274,11/4/24 18:10,FALSE,how biased is the crap so no migrant gangs taking over thats all a big hoax omg come on people,20,40,"[6.949458599090576, 11.50411319732666, -0.8900245428085327, 12.46192741394043, 6.893543243408203]",Immigration
HyzGkEV3p2g,NewYorkTimes,3464,6367,11/4/24 20:35,TRUE,no what is the problem with migrants,7,80,"[7.368650913238525, 11.821290016174316, -0.4770662486553192, 13.459218978881836, 6.908629417419434]",Immigration
HyzGkEV3p2g,NewYorkTimes,3464,5000,11/4/24 20:36,TRUE,illegal migrants arent a problem,5,80,"[7.405674457550049, 11.791111946105957, -0.5747597217559814, 13.46375560760498, 6.891147136688232]",Immigration
HyzGkEV3p2g,NewYorkTimes,4384,3582,11/4/24 17:48,FALSE,everyone voting for kamala harris is voting blind no one has a clue what the heck she stands for or what her policies are have democrat voters lost their minds,30,11,"[5.873203277587891, 9.267877578735352, -1.2816494703292847, 12.017251968383789, 8.685225486755371]",Democracy
HyzGkEV3p2g,NewYorkTimes,4384,1016,11/4/24 21:44,TRUE,3464 i wish i could share your optimism but i reckon you will join millions sharing the mess that kamala will make of her presidency i reckon kamala will be an unmitigated disaster time will tell and we shall see,40,11,"[5.927210330963135, 9.082033157348633, -0.8512897491455078, 11.681938171386719, 8.652835845947266]",Democracy
HyzGkEV3p2g,NewYorkTimes,3464,2891,11/4/24 20:37,TRUE,by letting in more migrants,5,80,"[7.396972179412842, 11.823238372802734, -0.5060064792633057, 13.318822860717773, 6.986465930938721]",Immigration
HyzGkEV3p2g,NewYorkTimes,4022,5679,11/4/24 19:34,TRUE,last time i checked i didnt know the republican party was secretly a cult of personality to your favorite daddy donald trump,22,17,"[6.201909065246582, 10.729085922241211, -0.21859006583690643, 11.533408164978027, 10.451878547668457]",Democracy
HyzGkEV3p2g,NewYorkTimes,6905,1103,11/4/24 22:01,TRUE,4022 he fidna be your daddy too soon enough,9,5,"[8.047553062438965, 10.525216102600098, 0.3055558204650879, 10.008530616760254, 8.492057800292969]",Democracy
HyzGkEV3p2g,NewYorkTimes,6192,5173,11/4/24 17:40,FALSE,is this johnny harriss son,5,36,"[6.46565055847168, 9.964130401611328, -1.9301142692565918, 12.671428680419922, 9.038185119628906]",Wokeness & Identity Politics
HyzGkEV3p2g,NewYorkTimes,4063,8950,11/4/24 17:34,FALSE,trump knew this but he also knew that the people would believe the lie the lie puts him in office not the truth,23,51,"[6.816135406494141, 11.199067115783691, -0.5533154606819153, 11.618010520935059, 10.008767127990723]",Democracy
HyzGkEV3p2g,NewYorkTimes,4022,2807,11/4/24 19:36,TRUE,brainwashed and packaged within the dead and failing movement of the maga cult,13,17,"[5.873904228210449, 10.55612850189209, -0.060867130756378174, 11.299867630004883, 10.614645957946777]",Democracy
HyzGkEV3p2g,NewYorkTimes,3464,8170,11/4/24 20:38,TRUE,there is no problem with migration,6,80,"[7.2695794105529785, 11.867812156677246, -0.37449875473976135, 13.433640480041504, 6.8825364112854]",Immigration
HyzGkEV3p2g,NewYorkTimes,1827,2262,11/4/24 17:06,FALSE,an invincible border without paying a single dollar voters really need to be aware of all these facts,18,75,"[6.818852424621582, 11.369688034057617, -1.4204868078231812, 13.31673526763916, 7.278059959411621]",Immigration
HyzGkEV3p2g,NewYorkTimes,3464,8623,11/4/24 20:39,TRUE,this makes me not want kamala to be president,9,11,"[5.807365894317627, 9.16925048828125, -1.115293025970459, 11.789922714233398, 8.691023826599121]",Democracy
HyzGkEV3p2g,NewYorkTimes,6866,5096,11/4/24 16:59,FALSE,incredible why dont dems talk about this more post this video in smaller reels everywhere possible,16,28,"[5.7669477462768555, 10.865665435791016, -1.4914796352386475, 10.747989654541016, 9.72736930847168]",Democracy
HyzGkEV3p2g,NewYorkTimes,2761,6678,11/5/24 12:47,TRUE,people have been distracted by the hatred spread by mostly the far right immigrants are very important but its essential to do it safely and fair,26,80,"[7.261275291442871, 11.8048095703125, -0.7224311232566833, 13.253575325012207, 6.838014125823975]",Immigration
HyzGkEV3p2g,NewYorkTimes,1206,8294,11/5/24 15:33,TRUE,they have talked about it trump has literally been dancing and trying to distract people by doing stunts while harris has been in many many interviews discussing policies but people are so polarized that they dont care about the actual truth they just want to defend their side,48,37,"[6.23469352722168, 10.458578109741211, -1.8971583843231201, 12.504417419433594, 9.079517364501953]",Democracy
HyzGkEV3p2g,NewYorkTimes,6358,4869,11/4/24 16:59,FALSE,if kamala harris wins we will end up in world war iii with russia united states will continue to support the genocide of women and children in palestine the rich will still not pay taxes because they fund the democrats immigrants will flood our country and bring more drugs crime and get amnesty allowing them to stay forever inflation will continue to skyrocket the lobbies donors and special interests like the military weapon industry big pharma etc will continue to use puppets like kamala for their own selfinterests the war criminal cheney and his family will continue to profit from war the manufacturing industry will be beaten by china say bye to made in america,115,11,"[6.142741680145264, 9.29438304901123, -1.031250238418579, 11.950129508972168, 8.962432861328125]",Democracy
HyzGkEV3p2g,NewYorkTimes,4219,2649,11/4/24 16:25,FALSE,better trump than kamala or else none,7,11,"[5.794008255004883, 9.157645225524902, -1.1103591918945312, 11.804746627807617, 8.714282035827637]",Democracy
HyzGkEV3p2g,NewYorkTimes,4022,2808,11/4/24 19:39,TRUE,brainwashed and packaged within the dead and failing movement of the maga cult a lot of your kind would rather vote for putin the autocrat than kamala dude,28,17,"[5.905660152435303, 10.46942138671875, -0.08833932876586914, 11.351722717285156, 10.506303787231445]",Democracy
HyzGkEV3p2g,NewYorkTimes,4219,5626,11/4/24 16:22,FALSE,kamala wins if they cheat,5,11,"[5.838204383850098, 9.052759170532227, -1.0083662271499634, 11.638482093811035, 8.828325271606445]",Democracy
HyzGkEV3p2g,NewYorkTimes,549,2459,11/4/24 16:07,FALSE,as someone who lives in a sanctuary state i have never seen a immigrant crisis such as the one we saw with the buses about a year ago i also havent interacted with so many venezuelans and haitians as i did when taking the train last year so yeah you could say biden and co let anybody in the difference is that they actually were crossed by the government rather than passing without interruption in the border which was and is still a thing the increase in fentanyl in our society proves it,93,79,"[6.833797454833984, 11.646929740905762, -0.8318238854408264, 12.999890327453613, 6.858155727386475]",Immigration
HyzGkEV3p2g,NewYorkTimes,4022,6144,11/4/24 19:41,TRUE,must be tough when you also inherited a pandemic from daddy trump brainwashed and packaged within the dead and failing movement of the maga cult,25,17,"[5.97314977645874, 10.610919952392578, -0.09392940253019333, 11.317496299743652, 10.560340881347656]",Democracy
HyzGkEV3p2g,NewYorkTimes,4022,2809,11/4/24 19:53,TRUE,brainwashed and packaged within the dead and failing movement of the maga cult cant wait to watch you guys cry tomorrow,21,17,"[5.917377471923828, 10.551426887512207, -0.0329531654715538, 11.301244735717773, 10.588147163391113]",Democracy
HyzGkEV3p2g,NewYorkTimes,2204,11214,11/4/24 15:30,FALSE,பலயக தரமணம சயத கணட ஆடசயதகரதத தநதரமக படபபதல கலம கலமக கதரநதவரகள யதரகள மறறம பரமணரகள உலகம மழகக இத தநதரம தன வரலற மழகக இத தநதரம தன கமல ஹரசன அமம அஙக சனறத ஆபபரகக நபர கலயணம சயதத எலலம தடடமடட நடகம அமரககவன ஆடச அதகரதத ரசகக அலலத ஒர பமமயக மககள ஏமறற யத இலமனடடகளல களம இறககபபடடவர தன கமல ஹரஸ,51,11,"[5.737195014953613, 9.244111061096191, -1.13140070438385, 11.663261413574219, 8.714173316955566]",Democracy
HyzGkEV3p2g,NewYorkTimes,2204,11213,11/4/24 15:26,FALSE,அணணமலய வளரபபத கமல பல மம தன வஜய ஐ தரஷ எனற மம மலம கடட படட வததரபபதம கமல மம தன,18,11,"[5.650710105895996, 9.161131858825684, -1.07184636592865, 11.641627311706543, 8.645060539245605]",Democracy
HyzGkEV3p2g,NewYorkTimes,5541,195,11/4/24 15:04,FALSE,3 years of migrant influx only for him to get a handle on it in his 4th year give me a break,22,80,"[7.390514373779297, 11.567085266113281, -0.6933226585388184, 13.170977592468262, 6.9365410804748535]",Immigration
HyzGkEV3p2g,NewYorkTimes,1522,177,11/4/24 14:58,FALSE,2023having a border is racism2024oh we were border ninjas the whole time,12,75,"[6.9093451499938965, 11.51754379272461, -1.0927845239639282, 13.671220779418945, 7.399237155914307]",Immigration
HyzGkEV3p2g,NewYorkTimes,7757,6438,11/4/24 14:39,FALSE,not sure why this data only show venezuelan illegal crossing but not the other countries in 2022 there is a surge of other countries crossing into usa as well,29,40,"[6.7891387939453125, 11.542485237121582, -0.7109435796737671, 12.534802436828613, 6.862931251525879]",Immigration
HyzGkEV3p2g,NewYorkTimes,5529,7547,11/4/24 14:36,FALSE,thank you for doing this better late than never i guess but this is what a lot of people need to realize just because biden and harris arent talking tough doesnt mean theyre not taking care of problems,38,30,"[6.055551052093506, 10.791131973266602, -1.6756020784378052, 12.790236473083496, 8.995838165283203]",Democracy
HyzGkEV3p2g,NewYorkTimes,4458,9855,11/4/24 14:33,FALSE,why was immigration so low under trump was it down to him or the pandemic and the general sense of moving restrictions,22,60,"[6.603811264038086, 11.32020092010498, -0.4593764841556549, 12.807477951049805, 7.210301399230957]",Immigration
HyzGkEV3p2g,NewYorkTimes,4923,8558,11/4/24 14:30,FALSE,this is so obviously a campaign video for harris none of the facts support you said support your stance that harris and biden were strict on the border its all just loose speculation from your side,36,68,"[6.281172752380371, 10.805387496948242, -1.6926463842391968, 12.750762939453125, 7.657833099365234]",Immigration
HyzGkEV3p2g,NewYorkTimes,1703,3175,11/4/24 14:28,FALSE,didnt amber heard say things in an oped too oh yeah she lost millions on that i wonder if this oped is going to end up in a case somewhere down the road i mean it isnt newsjust somebodys opinion,40,11,"[5.973069190979004, 9.608111381530762, -1.1399320363998413, 11.542876243591309, 8.585674285888672]",Democracy
